timestamp,deviceId,sensorType,gatewayId,value
2025-08-03T13:46:29.398Z,sensor-1-0-9,SOIL_MOISTURE,gw-1-0,18.49
2025-08-03T13:46:29.571Z,sensor-1-0-9,AIR_TEMP,gw-1-0,33.29
2025-08-03T13:46:29.750Z,sensor-1-0-9,HUMIDITY,gw-1-0,70.91
2025-08-03T13:46:29.903Z,sensor-1-0-9,LIGHT,gw-1-0,75.65
2025-08-03T13:46:30.050Z,sensor-1-1-0,SOIL_MOISTURE,gw-1-1,24.71
2025-08-03T13:46:30.215Z,sensor-1-1-0,AIR_TEMP,gw-1-1,25.42
2025-08-03T13:46:30.496Z,sensor-1-1-0,HUMIDITY,gw-1-1,79.03
2025-08-03T13:46:30.736Z,sensor-1-1-0,LIGHT,gw-1-1,9.62
2025-08-03T13:46:30.977Z,sensor-1-1-1,SOIL_MOISTURE,gw-1-1,34.19
2025-08-03T13:46:31.336Z,sensor-1-1-1,AIR_TEMP,gw-1-1,32.17
2025-08-03T13:46:31.479Z,sensor-1-1-1,HUMIDITY,gw-1-1,31.14
2025-08-03T13:46:31.695Z,sensor-1-1-1,LIGHT,gw-1-1,79.57
2025-08-03T13:46:31.890Z,sensor-1-1-2,SOIL_MOISTURE,gw-1-1,33.62
2025-08-03T13:46:32.074Z,sensor-1-1-2,AIR_TEMP,gw-1-1,35.72
2025-08-03T13:46:32.238Z,sensor-1-1-2,HUMIDITY,gw-1-1,33.8
2025-08-03T13:46:32.399Z,sensor-1-1-2,LIGHT,gw-1-1,18.3
2025-08-03T13:46:32.663Z,sensor-1-1-3,SOIL_MOISTURE,gw-1-1,19.49
2025-08-03T13:46:32.868Z,sensor-1-1-3,AIR_TEMP,gw-1-1,23.93
2025-08-03T13:46:33.022Z,sensor-1-1-3,HUMIDITY,gw-1-1,99.11
2025-08-03T13:46:33.178Z,sensor-1-1-3,LIGHT,gw-1-1,36.24
2025-08-03T13:46:33.380Z,sensor-1-1-4,SOIL_MOISTURE,gw-1-1,13.77
2025-08-03T13:46:33.534Z,sensor-1-1-4,AIR_TEMP,gw-1-1,15.05
2025-08-03T13:46:33.679Z,sensor-1-1-4,HUMIDITY,gw-1-1,60.86
2025-08-03T13:46:33.825Z,sensor-1-1-4,LIGHT,gw-1-1,41.03
2025-08-03T13:46:33.965Z,sensor-1-1-5,SOIL_MOISTURE,gw-1-1,10.92
2025-08-03T13:46:34.111Z,sensor-1-1-5,AIR_TEMP,gw-1-1,24.19
2025-08-03T13:46:34.293Z,sensor-1-1-5,HUMIDITY,gw-1-1,34.49
2025-08-03T13:46:34.432Z,sensor-1-1-5,LIGHT,gw-1-1,21.36
2025-08-03T13:46:34.630Z,sensor-1-1-6,SOIL_MOISTURE,gw-1-1,23.56
2025-08-03T13:46:34.866Z,sensor-1-1-6,AIR_TEMP,gw-1-1,33.13
2025-08-03T13:46:35.009Z,sensor-1-1-6,HUMIDITY,gw-1-1,30.65
2025-08-03T13:46:35.186Z,sensor-1-1-6,LIGHT,gw-1-1,9.57
2025-08-03T13:46:35.332Z,sensor-1-1-7,SOIL_MOISTURE,gw-1-1,39.4
2025-08-03T13:46:35.541Z,sensor-1-1-7,AIR_TEMP,gw-1-1,17.16
2025-08-03T13:46:35.903Z,sensor-1-1-7,HUMIDITY,gw-1-1,90.78
2025-08-03T13:46:36.136Z,sensor-1-1-7,LIGHT,gw-1-1,70.24
2025-08-03T13:46:36.381Z,sensor-1-1-8,SOIL_MOISTURE,gw-1-1,8.66
2025-08-03T13:46:36.617Z,sensor-1-1-8,AIR_TEMP,gw-1-1,12.96
2025-08-03T13:46:36.818Z,sensor-1-1-8,HUMIDITY,gw-1-1,58.64
2025-08-03T13:46:37.066Z,sensor-1-1-8,LIGHT,gw-1-1,71.56
2025-08-03T13:46:37.273Z,sensor-1-1-9,SOIL_MOISTURE,gw-1-1,38.89
2025-08-03T13:46:37.428Z,sensor-1-1-9,AIR_TEMP,gw-1-1,35.37
2025-08-03T13:46:37.598Z,sensor-1-1-9,HUMIDITY,gw-1-1,83.97
2025-08-03T13:46:37.790Z,sensor-1-1-9,LIGHT,gw-1-1,33.72
2025-08-03T13:46:38.451Z,sensor-0-0-0,SOIL_MOISTURE,gw-0-0,11.62
2025-08-03T13:46:38.613Z,sensor-0-0-0,AIR_TEMP,gw-0-0,15.03
2025-08-03T13:46:38.785Z,sensor-0-0-0,HUMIDITY,gw-0-0,67.54
2025-08-03T13:46:39.023Z,sensor-0-0-0,LIGHT,gw-0-0,24.76
2025-08-03T13:46:39.169Z,sensor-0-0-1,SOIL_MOISTURE,gw-0-0,21.51
2025-08-03T13:46:39.331Z,sensor-0-0-1,AIR_TEMP,gw-0-0,35.43
2025-08-03T13:46:39.733Z,sensor-0-0-1,HUMIDITY,gw-0-0,59.3
2025-08-03T13:46:39.934Z,sensor-0-0-1,LIGHT,gw-0-0,22.44
2025-08-03T13:46:40.095Z,sensor-0-0-2,SOIL_MOISTURE,gw-0-0,23.36
2025-08-03T13:46:40.281Z,sensor-0-0-2,AIR_TEMP,gw-0-0,31.11
2025-08-03T13:46:40.455Z,sensor-0-0-2,HUMIDITY,gw-0-0,41.24
2025-08-03T13:46:40.600Z,sensor-0-0-2,LIGHT,gw-0-0,9.32
2025-08-03T13:46:40.958Z,sensor-0-0-3,SOIL_MOISTURE,gw-0-0,13.16
2025-08-03T13:46:41.188Z,sensor-0-0-3,AIR_TEMP,gw-0-0,37.12
2025-08-03T13:46:41.421Z,sensor-0-0-3,HUMIDITY,gw-0-0,69.24
2025-08-03T13:46:41.583Z,sensor-0-0-3,LIGHT,gw-0-0,40.66
2025-08-03T13:46:41.783Z,sensor-0-0-4,SOIL_MOISTURE,gw-0-0,29.13
2025-08-03T13:46:42.062Z,sensor-0-0-4,AIR_TEMP,gw-0-0,18.58
2025-08-03T13:46:42.289Z,sensor-0-0-4,HUMIDITY,gw-0-0,52.99
2025-08-03T13:46:42.494Z,sensor-0-0-4,LIGHT,gw-0-0,57.39
2025-08-03T13:46:42.641Z,sensor-0-0-5,SOIL_MOISTURE,gw-0-0,31.32
2025-08-03T13:46:42.808Z,sensor-0-0-5,AIR_TEMP,gw-0-0,33.17
2025-08-03T13:46:43.006Z,sensor-0-0-5,HUMIDITY,gw-0-0,45.18
2025-08-03T13:46:43.210Z,sensor-0-0-5,LIGHT,gw-0-0,16.85
2025-08-03T13:46:43.415Z,sensor-0-0-6,SOIL_MOISTURE,gw-0-0,44.75
2025-08-03T13:46:43.620Z,sensor-0-0-6,AIR_TEMP,gw-0-0,30.62
2025-08-03T13:46:43.766Z,sensor-0-0-6,HUMIDITY,gw-0-0,61.43
2025-08-03T13:46:43.909Z,sensor-0-0-6,LIGHT,gw-0-0,86.64
2025-08-03T13:46:44.066Z,sensor-0-0-7,SOIL_MOISTURE,gw-0-0,22.13
2025-08-03T13:46:44.215Z,sensor-0-0-7,AIR_TEMP,gw-0-0,37.78
2025-08-03T13:46:44.368Z,sensor-0-0-7,HUMIDITY,gw-0-0,56.03
2025-08-03T13:46:44.547Z,sensor-0-0-7,LIGHT,gw-0-0,56.06
2025-08-03T13:46:44.696Z,sensor-0-0-8,SOIL_MOISTURE,gw-0-0,16.93
2025-08-03T13:46:44.840Z,sensor-0-0-8,AIR_TEMP,gw-0-0,22.65
2025-08-03T13:46:45.010Z,sensor-0-0-8,HUMIDITY,gw-0-0,78.86
2025-08-03T13:46:45.160Z,sensor-0-0-8,LIGHT,gw-0-0,40.52
2025-08-03T13:46:45.356Z,sensor-0-0-9,SOIL_MOISTURE,gw-0-0,35.02
2025-08-03T13:46:45.497Z,sensor-0-0-9,AIR_TEMP,gw-0-0,13.62
2025-08-03T13:46:45.643Z,sensor-0-0-9,HUMIDITY,gw-0-0,33.92
2025-08-03T13:46:45.874Z,sensor-0-0-9,LIGHT,gw-0-0,24.72
2025-08-03T13:46:46.593Z,sensor-0-1-0,SOIL_MOISTURE,gw-0-1,11.89
2025-08-03T13:46:46.827Z,sensor-0-1-0,AIR_TEMP,gw-0-1,22.92
2025-08-03T13:46:47.092Z,sensor-0-1-0,HUMIDITY,gw-0-1,53.16
2025-08-03T13:46:47.272Z,sensor-0-1-0,LIGHT,gw-0-1,41.63
2025-08-03T13:46:47.426Z,sensor-0-1-1,SOIL_MOISTURE,gw-0-1,11.77
2025-08-03T13:46:47.568Z,sensor-0-1-1,AIR_TEMP,gw-0-1,15.05
2025-08-03T13:46:47.786Z,sensor-0-1-1,HUMIDITY,gw-0-1,87.07
2025-08-03T13:46:47.922Z,sensor-0-1-1,LIGHT,gw-0-1,19.77
2025-08-03T13:46:48.208Z,sensor-0-1-2,SOIL_MOISTURE,gw-0-1,25.18
2025-08-03T13:46:48.369Z,sensor-0-1-2,AIR_TEMP,gw-0-1,23.81
2025-08-03T13:46:48.626Z,sensor-0-1-2,HUMIDITY,gw-0-1,91.45
2025-08-03T13:46:48.851Z,sensor-0-1-2,LIGHT,gw-0-1,7.38
2025-08-03T13:46:48.998Z,sensor-0-1-3,SOIL_MOISTURE,gw-0-1,31.36
2025-08-03T13:46:49.206Z,sensor-0-1-3,AIR_TEMP,gw-0-1,33.49
2025-08-03T13:46:49.367Z,sensor-0-1-3,HUMIDITY,gw-0-1,73.12
2025-08-03T13:46:49.513Z,sensor-0-1-3,LIGHT,gw-0-1,9.63
2025-08-03T13:46:49.676Z,sensor-0-1-4,SOIL_MOISTURE,gw-0-1,29.66
2025-08-03T13:46:49.962Z,sensor-0-1-4,AIR_TEMP,gw-0-1,33.48
2025-08-03T13:46:50.111Z,sensor-0-1-4,HUMIDITY,gw-0-1,31.44
2025-08-03T13:46:50.271Z,sensor-0-1-4,LIGHT,gw-0-1,30.81
2025-08-03T13:46:50.432Z,sensor-0-1-5,SOIL_MOISTURE,gw-0-1,28.52
2025-08-03T13:46:50.572Z,sensor-0-1-5,AIR_TEMP,gw-0-1,12.22
2025-08-03T13:46:50.792Z,sensor-0-1-5,HUMIDITY,gw-0-1,49.23
2025-08-03T13:46:50.944Z,sensor-0-1-5,LIGHT,gw-0-1,20.1
2025-08-03T13:46:51.152Z,sensor-0-1-6,SOIL_MOISTURE,gw-0-1,40.07
2025-08-03T13:46:51.389Z,sensor-0-1-6,AIR_TEMP,gw-0-1,23.91
2025-08-03T13:46:51.536Z,sensor-0-1-6,HUMIDITY,gw-0-1,84.9
2025-08-03T13:46:51.994Z,sensor-0-1-6,LIGHT,gw-0-1,6.41
2025-08-03T13:46:52.187Z,sensor-0-1-7,SOIL_MOISTURE,gw-0-1,29.48
2025-08-03T13:46:52.381Z,sensor-0-1-7,AIR_TEMP,gw-0-1,15.72
2025-08-03T13:46:52.554Z,sensor-0-1-7,HUMIDITY,gw-0-1,74.33
2025-08-03T13:46:52.836Z,sensor-0-1-7,LIGHT,gw-0-1,13.46
2025-08-03T13:46:53.011Z,sensor-0-1-8,SOIL_MOISTURE,gw-0-1,25.91
2025-08-03T13:46:53.163Z,sensor-0-1-8,AIR_TEMP,gw-0-1,31.2
2025-08-03T13:46:53.319Z,sensor-0-1-8,HUMIDITY,gw-0-1,45.41
2025-08-03T13:46:53.476Z,sensor-0-1-8,LIGHT,gw-0-1,28.39
2025-08-03T13:46:53.753Z,sensor-0-1-9,SOIL_MOISTURE,gw-0-1,29.38
2025-08-03T13:46:53.910Z,sensor-0-1-9,AIR_TEMP,gw-0-1,30.84
2025-08-03T13:46:54.168Z,sensor-0-1-9,HUMIDITY,gw-0-1,56.7
2025-08-03T13:46:54.314Z,sensor-0-1-9,LIGHT,gw-0-1,30.05
2025-08-03T13:46:54.456Z,sensor-1-0-0,SOIL_MOISTURE,gw-1-0,43.4
2025-08-03T13:46:54.628Z,sensor-1-0-0,AIR_TEMP,gw-1-0,36.02
2025-08-03T13:46:54.801Z,sensor-1-0-0,HUMIDITY,gw-1-0,56.2
2025-08-03T13:46:54.987Z,sensor-1-0-0,LIGHT,gw-1-0,55.88
2025-08-03T13:46:55.162Z,sensor-1-0-1,SOIL_MOISTURE,gw-1-0,44.27
2025-08-03T13:46:55.338Z,sensor-1-0-1,AIR_TEMP,gw-1-0,29.31
2025-08-03T13:46:55.500Z,sensor-1-0-1,HUMIDITY,gw-1-0,91.38
2025-08-03T13:46:55.656Z,sensor-1-0-1,LIGHT,gw-1-0,20.97
2025-08-03T13:46:55.806Z,sensor-1-0-2,SOIL_MOISTURE,gw-1-0,15.64
2025-08-03T13:46:55.966Z,sensor-1-0-2,AIR_TEMP,gw-1-0,24.88
2025-08-03T13:46:56.217Z,sensor-1-0-2,HUMIDITY,gw-1-0,54.28
2025-08-03T13:46:56.442Z,sensor-1-0-2,LIGHT,gw-1-0,70.69
2025-08-03T13:46:56.805Z,sensor-1-0-3,SOIL_MOISTURE,gw-1-0,24.51
2025-08-03T13:46:57.042Z,sensor-1-0-3,AIR_TEMP,gw-1-0,16.31
2025-08-03T13:46:57.290Z,sensor-1-0-3,HUMIDITY,gw-1-0,38.51
2025-08-03T13:46:57.468Z,sensor-1-0-3,LIGHT,gw-1-0,88.26
2025-08-03T13:46:57.608Z,sensor-1-0-4,SOIL_MOISTURE,gw-1-0,14.69
2025-08-03T13:46:57.753Z,sensor-1-0-4,AIR_TEMP,gw-1-0,19.04
2025-08-03T13:46:57.960Z,sensor-1-0-4,HUMIDITY,gw-1-0,51.19
2025-08-03T13:46:58.130Z,sensor-1-0-4,LIGHT,gw-1-0,26.01
2025-08-03T13:46:58.285Z,sensor-1-0-5,SOIL_MOISTURE,gw-1-0,11.83
2025-08-03T13:46:58.468Z,sensor-1-0-5,AIR_TEMP,gw-1-0,23.33
2025-08-03T13:46:58.673Z,sensor-1-0-5,HUMIDITY,gw-1-0,99.27
2025-08-03T13:46:58.820Z,sensor-1-0-5,LIGHT,gw-1-0,75.82
2025-08-03T13:46:58.986Z,sensor-1-0-6,SOIL_MOISTURE,gw-1-0,26.66
2025-08-03T13:46:59.185Z,sensor-1-0-6,AIR_TEMP,gw-1-0,37.65
2025-08-03T13:46:59.390Z,sensor-1-0-6,HUMIDITY,gw-1-0,41.4
2025-08-03T13:46:59.594Z,sensor-1-0-6,LIGHT,gw-1-0,12.04
2025-08-03T13:46:59.852Z,sensor-1-0-7,SOIL_MOISTURE,gw-1-0,43.96
2025-08-03T13:47:00.084Z,sensor-1-0-7,AIR_TEMP,gw-1-0,31.43
2025-08-03T13:47:00.342Z,sensor-1-0-7,HUMIDITY,gw-1-0,77.44
2025-08-03T13:47:00.502Z,sensor-1-0-7,LIGHT,gw-1-0,72.57
2025-08-03T13:47:00.646Z,sensor-1-0-8,SOIL_MOISTURE,gw-1-0,26.66
2025-08-03T13:47:00.809Z,sensor-1-0-8,AIR_TEMP,gw-1-0,13.23
2025-08-03T13:47:01.029Z,sensor-1-0-8,HUMIDITY,gw-1-0,36.39
2025-08-03T13:47:01.249Z,sensor-1-0-8,LIGHT,gw-1-0,50.11
2025-08-03T13:47:01.609Z,sensor-1-0-9,SOIL_MOISTURE,gw-1-0,30.58
2025-08-03T13:47:01.755Z,sensor-1-0-9,AIR_TEMP,gw-1-0,33.07
2025-08-03T13:47:01.970Z,sensor-1-0-9,HUMIDITY,gw-1-0,46.45
2025-08-03T13:47:02.204Z,sensor-1-0-9,LIGHT,gw-1-0,34.09
2025-08-03T13:47:02.347Z,sensor-1-1-0,SOIL_MOISTURE,gw-1-1,20.35
2025-08-03T13:47:02.516Z,sensor-1-1-0,AIR_TEMP,gw-1-1,29.84
2025-08-03T13:47:02.769Z,sensor-1-1-0,HUMIDITY,gw-1-1,77.81
2025-08-03T13:47:02.917Z,sensor-1-1-0,LIGHT,gw-1-1,71.59
2025-08-03T13:47:03.081Z,sensor-1-1-1,SOIL_MOISTURE,gw-1-1,34.1
2025-08-03T13:47:03.360Z,sensor-1-1-1,AIR_TEMP,gw-1-1,22.47
2025-08-03T13:47:03.606Z,sensor-1-1-1,HUMIDITY,gw-1-1,58.3
2025-08-03T13:47:03.754Z,sensor-1-1-1,LIGHT,gw-1-1,30.25
2025-08-03T13:47:03.937Z,sensor-1-1-2,SOIL_MOISTURE,gw-1-1,12.1
2025-08-03T13:47:04.108Z,sensor-1-1-2,AIR_TEMP,gw-1-1,16.08
2025-08-03T13:47:04.265Z,sensor-1-1-2,HUMIDITY,gw-1-1,43.02
2025-08-03T13:47:04.410Z,sensor-1-1-2,LIGHT,gw-1-1,15.56
2025-08-03T13:47:04.720Z,sensor-1-1-3,SOIL_MOISTURE,gw-1-1,40.11
2025-08-03T13:47:04.880Z,sensor-1-1-3,AIR_TEMP,gw-1-1,18.57
2025-08-03T13:47:05.033Z,sensor-1-1-3,HUMIDITY,gw-1-1,34.71
2025-08-03T13:47:05.192Z,sensor-1-1-3,LIGHT,gw-1-1,48.81
2025-08-03T13:47:05.328Z,sensor-1-1-4,SOIL_MOISTURE,gw-1-1,43.61
2025-08-03T13:47:05.476Z,sensor-1-1-4,AIR_TEMP,gw-1-1,37.71
2025-08-03T13:47:05.618Z,sensor-1-1-4,HUMIDITY,gw-1-1,92.89
2025-08-03T13:47:05.881Z,sensor-1-1-4,LIGHT,gw-1-1,15.37
2025-08-03T13:47:06.074Z,sensor-1-1-5,SOIL_MOISTURE,gw-1-1,43.98
2025-08-03T13:47:06.286Z,sensor-1-1-5,AIR_TEMP,gw-1-1,12.79
2025-08-03T13:47:06.448Z,sensor-1-1-5,HUMIDITY,gw-1-1,50.64
2025-08-03T13:47:06.645Z,sensor-1-1-5,LIGHT,gw-1-1,67.4
2025-08-03T13:47:06.795Z,sensor-1-1-6,SOIL_MOISTURE,gw-1-1,30.07
2025-08-03T13:47:07.124Z,sensor-1-1-6,AIR_TEMP,gw-1-1,23.64
2025-08-03T13:47:07.276Z,sensor-1-1-6,HUMIDITY,gw-1-1,91.06
2025-08-03T13:47:07.485Z,sensor-1-1-6,LIGHT,gw-1-1,20.34
2025-08-03T13:47:07.687Z,sensor-1-1-7,SOIL_MOISTURE,gw-1-1,19.06
2025-08-03T13:47:07.846Z,sensor-1-1-7,AIR_TEMP,gw-1-1,16.08
2025-08-03T13:47:07.998Z,sensor-1-1-7,HUMIDITY,gw-1-1,69.32
2025-08-03T13:47:08.158Z,sensor-1-1-7,LIGHT,gw-1-1,65.59
2025-08-03T13:47:08.324Z,sensor-1-1-8,SOIL_MOISTURE,gw-1-1,44.55
2025-08-03T13:47:08.507Z,sensor-1-1-8,AIR_TEMP,gw-1-1,18.51
2025-08-03T13:47:08.661Z,sensor-1-1-8,HUMIDITY,gw-1-1,51.69
2025-08-03T13:47:08.802Z,sensor-1-1-8,LIGHT,gw-1-1,7.93
2025-08-03T13:47:08.972Z,sensor-1-1-9,SOIL_MOISTURE,gw-1-1,25.29
2025-08-03T13:47:09.182Z,sensor-1-1-9,AIR_TEMP,gw-1-1,28.43
2025-08-03T13:47:09.328Z,sensor-1-1-9,HUMIDITY,gw-1-1,87.45
2025-08-03T13:47:09.474Z,sensor-1-1-9,LIGHT,gw-1-1,75.04
2025-08-03T13:47:10.119Z,sensor-0-0-0,SOIL_MOISTURE,gw-0-0,32.05
2025-08-03T13:47:10.261Z,sensor-0-0-0,AIR_TEMP,gw-0-0,33.54
2025-08-03T13:47:10.425Z,sensor-0-0-0,HUMIDITY,gw-0-0,50.49
2025-08-03T13:47:10.585Z,sensor-0-0-0,LIGHT,gw-0-0,86.11
2025-08-03T13:47:10.728Z,sensor-0-0-1,SOIL_MOISTURE,gw-0-0,35.7
2025-08-03T13:47:10.956Z,sensor-0-0-1,AIR_TEMP,gw-0-0,16.06
2025-08-03T13:47:11.166Z,sensor-0-0-1,HUMIDITY,gw-0-0,45.35
2025-08-03T13:47:11.453Z,sensor-0-0-1,LIGHT,gw-0-0,48.23
2025-08-03T13:47:11.690Z,sensor-0-0-2,SOIL_MOISTURE,gw-0-0,17.82
2025-08-03T13:47:11.927Z,sensor-0-0-2,AIR_TEMP,gw-0-0,33.23
2025-08-03T13:47:12.166Z,sensor-0-0-2,HUMIDITY,gw-0-0,43.23
2025-08-03T13:47:12.648Z,sensor-0-0-2,LIGHT,gw-0-0,13.51
2025-08-03T13:47:12.821Z,sensor-0-0-3,SOIL_MOISTURE,gw-0-0,30.83
2025-08-03T13:47:13.027Z,sensor-0-0-3,AIR_TEMP,gw-0-0,13.24
2025-08-03T13:47:13.234Z,sensor-0-0-3,HUMIDITY,gw-0-0,96.3
2025-08-03T13:47:13.380Z,sensor-0-0-3,LIGHT,gw-0-0,5.88
2025-08-03T13:47:13.524Z,sensor-0-0-4,SOIL_MOISTURE,gw-0-0,28.33
2025-08-03T13:47:13.669Z,sensor-0-0-4,AIR_TEMP,gw-0-0,30.07
2025-08-03T13:47:13.816Z,sensor-0-0-4,HUMIDITY,gw-0-0,41.1
2025-08-03T13:47:13.972Z,sensor-0-0-4,LIGHT,gw-0-0,17.88
2025-08-03T13:47:14.135Z,sensor-0-0-5,SOIL_MOISTURE,gw-0-0,35.93
2025-08-03T13:47:14.278Z,sensor-0-0-5,AIR_TEMP,gw-0-0,13.32
2025-08-03T13:47:14.447Z,sensor-0-0-5,HUMIDITY,gw-0-0,86.87
2025-08-03T13:47:14.598Z,sensor-0-0-5,LIGHT,gw-0-0,43.15
2025-08-03T13:47:14.746Z,sensor-0-0-6,SOIL_MOISTURE,gw-0-0,8.8
2025-08-03T13:47:14.906Z,sensor-0-0-6,AIR_TEMP,gw-0-0,12.4
2025-08-03T13:47:15.052Z,sensor-0-0-6,HUMIDITY,gw-0-0,45.99
2025-08-03T13:47:15.197Z,sensor-0-0-6,LIGHT,gw-0-0,30.54
2025-08-03T13:47:15.487Z,sensor-0-0-7,SOIL_MOISTURE,gw-0-0,10.52
2025-08-03T13:47:15.646Z,sensor-0-0-7,AIR_TEMP,gw-0-0,28.68
2025-08-03T13:47:15.791Z,sensor-0-0-7,HUMIDITY,gw-0-0,38.51
2025-08-03T13:47:15.957Z,sensor-0-0-7,LIGHT,gw-0-0,5.71
2025-08-03T13:47:16.295Z,sensor-0-0-8,SOIL_MOISTURE,gw-0-0,21.95
2025-08-03T13:47:16.494Z,sensor-0-0-8,AIR_TEMP,gw-0-0,13.51
2025-08-03T13:47:16.855Z,sensor-0-0-8,HUMIDITY,gw-0-0,69.16
2025-08-03T13:47:16.993Z,sensor-0-0-8,LIGHT,gw-0-0,89.84
2025-08-03T13:47:17.218Z,sensor-0-0-9,SOIL_MOISTURE,gw-0-0,35.34
2025-08-03T13:47:17.455Z,sensor-0-0-9,AIR_TEMP,gw-0-0,24.86
2025-08-03T13:47:17.606Z,sensor-0-0-9,HUMIDITY,gw-0-0,89.04
2025-08-03T13:47:17.793Z,sensor-0-0-9,LIGHT,gw-0-0,27.1
2025-08-03T13:47:17.930Z,sensor-0-1-0,SOIL_MOISTURE,gw-0-1,10.51
2025-08-03T13:47:18.084Z,sensor-0-1-0,AIR_TEMP,gw-0-1,13.94
2025-08-03T13:47:18.232Z,sensor-0-1-0,HUMIDITY,gw-0-1,67.0
2025-08-03T13:47:18.393Z,sensor-0-1-0,LIGHT,gw-0-1,12.75
2025-08-03T13:47:18.537Z,sensor-0-1-1,SOIL_MOISTURE,gw-0-1,31.34
2025-08-03T13:47:18.683Z,sensor-0-1-1,AIR_TEMP,gw-0-1,33.86
2025-08-03T13:47:18.833Z,sensor-0-1-1,HUMIDITY,gw-0-1,57.83
2025-08-03T13:47:18.993Z,sensor-0-1-1,LIGHT,gw-0-1,19.77
2025-08-03T13:47:19.131Z,sensor-0-1-2,SOIL_MOISTURE,gw-0-1,10.17
2025-08-03T13:47:19.279Z,sensor-0-1-2,AIR_TEMP,gw-0-1,22.9
2025-08-03T13:47:19.430Z,sensor-0-1-2,HUMIDITY,gw-0-1,66.89
2025-08-03T13:47:19.584Z,sensor-0-1-2,LIGHT,gw-0-1,63.41
2025-08-03T13:47:19.729Z,sensor-0-1-3,SOIL_MOISTURE,gw-0-1,10.65
2025-08-03T13:47:19.927Z,sensor-0-1-3,AIR_TEMP,gw-0-1,20.56
2025-08-03T13:47:20.073Z,sensor-0-1-3,HUMIDITY,gw-0-1,59.4
2025-08-03T13:47:20.214Z,sensor-0-1-3,LIGHT,gw-0-1,39.8
2025-08-03T13:47:20.371Z,sensor-0-1-4,SOIL_MOISTURE,gw-0-1,25.86
2025-08-03T13:47:20.514Z,sensor-0-1-4,AIR_TEMP,gw-0-1,21.84
2025-08-03T13:47:20.658Z,sensor-0-1-4,HUMIDITY,gw-0-1,70.32
2025-08-03T13:47:20.807Z,sensor-0-1-4,LIGHT,gw-0-1,23.31
2025-08-03T13:47:20.961Z,sensor-0-1-5,SOIL_MOISTURE,gw-0-1,16.24
2025-08-03T13:47:21.123Z,sensor-0-1-5,AIR_TEMP,gw-0-1,32.92
2025-08-03T13:47:21.303Z,sensor-0-1-5,HUMIDITY,gw-0-1,33.48
2025-08-03T13:47:43.846Z,sensor-0-0-0,SOIL_MOISTURE,gw-0-0,24.57
2025-08-03T13:47:44.344Z,sensor-0-0-0,AIR_TEMP,gw-0-0,17.32
2025-08-03T13:47:44.562Z,sensor-0-0-0,HUMIDITY,gw-0-0,80.34
2025-08-03T13:47:44.762Z,sensor-0-0-0,LIGHT,gw-0-0,64.13
2025-08-03T13:47:44.958Z,sensor-0-0-1,SOIL_MOISTURE,gw-0-0,32.84
2025-08-03T13:47:45.254Z,sensor-0-0-1,AIR_TEMP,gw-0-0,37.74
2025-08-03T13:47:45.452Z,sensor-0-0-1,HUMIDITY,gw-0-0,86.55
2025-08-03T13:47:45.597Z,sensor-0-0-1,LIGHT,gw-0-0,85.31
2025-08-03T13:47:45.744Z,sensor-0-0-2,SOIL_MOISTURE,gw-0-0,42.05
2025-08-03T13:47:45.938Z,sensor-0-0-2,AIR_TEMP,gw-0-0,21.21
2025-08-03T13:47:46.119Z,sensor-0-0-2,HUMIDITY,gw-0-0,33.58
2025-08-03T13:47:46.288Z,sensor-0-0-2,LIGHT,gw-0-0,50.7
2025-08-03T13:47:46.442Z,sensor-0-0-3,SOIL_MOISTURE,gw-0-0,29.63
2025-08-03T13:47:46.610Z,sensor-0-0-3,AIR_TEMP,gw-0-0,36.79
2025-08-03T13:47:46.764Z,sensor-0-0-3,HUMIDITY,gw-0-0,95.86
2025-08-03T13:47:46.930Z,sensor-0-0-3,LIGHT,gw-0-0,81.77
2025-08-03T13:47:47.103Z,sensor-0-0-4,SOIL_MOISTURE,gw-0-0,20.63
2025-08-03T13:47:47.362Z,sensor-0-0-4,AIR_TEMP,gw-0-0,25.63
2025-08-03T13:47:47.585Z,sensor-0-0-4,HUMIDITY,gw-0-0,34.09
2025-08-03T13:47:47.730Z,sensor-0-0-4,LIGHT,gw-0-0,37.31
2025-08-03T13:47:48.066Z,sensor-0-0-5,SOIL_MOISTURE,gw-0-0,17.78
2025-08-03T13:47:48.314Z,sensor-0-0-5,AIR_TEMP,gw-0-0,35.77
2025-08-03T13:47:48.542Z,sensor-0-0-5,HUMIDITY,gw-0-0,57.21
2025-08-03T13:47:48.750Z,sensor-0-0-5,LIGHT,gw-0-0,27.05
2025-08-03T13:47:48.908Z,sensor-0-0-6,SOIL_MOISTURE,gw-0-0,25.15
2025-08-03T13:47:49.045Z,sensor-0-0-6,AIR_TEMP,gw-0-0,13.01
2025-08-03T13:47:49.192Z,sensor-0-0-6,HUMIDITY,gw-0-0,62.91
2025-08-03T13:47:49.359Z,sensor-0-0-6,LIGHT,gw-0-0,76.53
2025-08-03T13:47:49.496Z,sensor-0-0-7,SOIL_MOISTURE,gw-0-0,35.18
2025-08-03T13:47:49.645Z,sensor-0-0-7,AIR_TEMP,gw-0-0,33.85
2025-08-03T13:47:49.873Z,sensor-0-0-7,HUMIDITY,gw-0-0,44.78
